(78.88,861.07,451.43,1.00) (78.876,861.072,451.428)
(793.41,722.36,321.01,1.00) (793.412,722.364,321.007)
(612.95,809.39,18.96,1.00) (612.952,809.391,18.961)
(686.54,12.85,121.30,1.00) (686.539,12.846,121.299)
(501.73,375.31,278.40,1.00) (501.727,375.310,278.402)
(489.93,303.97,944.85,1.00) (489.932,303.971,944.846)
(608.92,507.07,767.88,1.00) (608.922,507.068,767.883)
(468.25,34.33,104.36,1.00) (468.251,34.329,104.362)
(843.37,504.73,683.44,1.00) (843.373,504.730,683.439)
(39.88,124.45,397.19,1.00) (39.881,124.449,397.185)
(929.31,203.33,258.26,1.00) (929.312,203.325,258.257)
(380.74,996.74,980.62,1.00) (380.739,996.737,980.621)
(701.75,609.69,790.01,1.00) (701.746,609.689,790.012)
(720.71,296.23,802.86,1.00) (720.707,296.228,802.858)
(842.01,797.96,178.17,1.00) (842.007,797.955,178.168)
(120.41,287.89,482.14,1.00) (120.409,287.887,482.139)
(65.25,896.81,989.21,1.00) (65.255,896.809,989.207)
(833.14,365.06,23.54,1.00) (833.138,365.060,23.536)
(937.50,208.43,528.27,1.00) (937.499,208.434,528.266)
(620.94,248.31,652.72,1.00) (620.938,248.315,652.716)
(18.12,177.63,856.04,1.00) (18.123,177.626,856.041)
(276.38,558.37,852.78,1.00) (276.380,558.366,852.778)
(257.00,260.11,462.47,1.00) (257.001,260.112,462.467)
(47.01,980.82,758.69,1.00) (47.013,980.819,758.695)
(849.87,822.83,556.65,1.00) (849.871,822.826,556.650)
(28.04,943.23,844.54,1.00) (28.039,943.235,844.537)
(510.18,8.49,741.35,1.00) (510.178,8.490,741.346)
(499.38,841.63,106.41,1.00) (499.385,841.627,106.407)
(522.92,779.13,314.84,1.00) (522.921,779.126,314.840)
(51.19,400.06,563.15,1.00) (51.187,400.064,563.155)
(703.90,418.19,740.78,1.00) (703.903,418.187,740.781)
(559.94,694.57,299.15,1.00) (559.943,694.567,299.147)
(412.72,951.57,559.26,1.00) (412.722,951.568,559.259)
(875.19,998.58,540.08,1.00) (875.189,998.581,540.078)
(633.88,848.45,362.90,1.00) (633.883,848.452,362.905)
(190.53,876.49,306.14,1.00) (190.533,876.491,306.140)
(35.07,386.67,314.63,1.00) (35.070,386.669,314.629)
(776.42,886.05,156.26,1.00) (776.416,886.053,156.256)
(882.82,408.97,935.38,1.00) (882.823,408.974,935.382)
(197.66,460.16,335.45,1.00) (197.663,460.161,335.446)
(760.82,164.06,753.63,1.00) (760.818,164.064,753.634)
(501.60,724.01,448.20,1.00) (501.600,724.007,448.201)
(800.75,136.73,399.77,1.00) (800.747,136.729,399.769)
(360.01,11.92,398.35,1.00) (360.006,11.917,398.350)
(900.08,645.80,246.80,1.00) (900.084,645.800,246.802)
(262.99,836.33,123.29,1.00) (262.989,836.333,123.293)
(569.13,871.40,509.96,1.00) (569.128,871.403,509.962)
(883.76,647.82,396.02,1.00) (883.757,647.820,396.015)
(40.01,530.64,804.99,1.00) (40.014,530.643,804.990)
(975.40,728.31,265.15,1.00) (975.396,728.306,265.151)
(310.84,489.12,429.21,1.00) (310.842,489.124,429.214)
(64.48,990.72,153.22,1.00) (64.476,990.724,153.222)
(512.68,791.47,289.95,1.00) (512.677,791.470,289.950)
(912.45,151.48,301.87,1.00) (912.445,151.476,301.867)
(310.80,51.56,947.67,1.00) (310.795,51.560,947.668)
(557.60,314.55,784.00,1.00) (557.597,314.548,784.001)
(680.89,883.68,655.40,1.00) (680.891,883.677,655.404)
(190.85,767.43,303.22,1.00) (190.853,767.434,303.224)
(586.87,807.45,833.87,1.00) (586.868,807.448,833.866)
(391.86,782.84,562.17,1.00) (391.858,782.843,562.172)
(657.01,93.69,51.30,1.00) (657.008,93.686,51.296)
(86.22,158.16,42.02,1.00) (86.223,158.162,42.020)
(239.44,670.84,833.49,1.00) (239.444,670.839,833.490)
(529.39,583.28,984.97,1.00) (529.394,583.284,984.965)
(831.26,894.08,36.53,1.00) (831.262,894.079,36.525)
(778.93,451.68,351.07,1.00) (778.930,451.676,351.073)
(562.93,132.57,234.75,1.00) (562.931,132.566,234.750)
(218.33,323.42,2.18,1.00) (218.335,323.419,2.184)
(521.56,910.29,809.63,1.00) (521.559,910.287,809.631)
(355.42,302.14,592.47,1.00) (355.425,302.145,592.475)
(917.60,959.15,686.16,1.00) (917.597,959.153,686.161)
(968.89,45.38,844.32,1.00) (968.893,45.376,844.322)
(10.91,284.82,515.16,1.00) (10.913,284.820,515.161)
(844.40,814.21,98.44,1.00) (844.402,814.214,98.444)
(829.37,645.48,992.52,1.00) (829.368,645.476,992.523)
(865.89,424.41,444.20,1.00) (865.893,424.406,444.199)
(216.97,987.34,576.77,1.00) (216.966,987.336,576.766)
(451.72,205.67,900.18,1.00) (451.716,205.671,900.185)
(453.90,727.23,810.47,1.00) (453.900,727.230,810.472)
(263.53,82.66,112.62,1.00) (263.531,82.655,112.617)
(856.01,0.25,71.77,1.00) (856.005,0.252,71.770)
(542.17,969.15,117.15,1.00) (542.166,969.145,117.145)
(386.49,980.06,401.96,1.00) (386.488,980.058,401.965)
(901.65,824.46,216.18,1.00) (901.649,824.461,216.179)
(0.09,653.83,861.66,1.00) (0.094,653.828,861.655)
(992.62,519.72,286.06,1.00) (992.617,519.721,286.061)
(436.82,736.69,273.40,1.00) (436.816,736.687,273.398)
(13.58,188.40,479.07,1.00) (13.582,188.403,479.069)
(913.77,642.30,206.30,1.00) (913.766,642.303,206.299)
(724.24,905.83,288.95,1.00) (724.238,905.834,288.954)
(836.85,761.84,289.21,1.00) (836.855,761.839,289.206)
(908.62,304.01,258.35,1.00) (908.624,304.005,258.352)
(25.77,690.49,238.41,1.00) (25.769,690.493,238.410)
(427.73,592.14,62.87,1.00) (427.734,592.143,62.870)
(643.91,592.24,716.70,1.00) (643.913,592.236,716.699)
(505.57,584.85,236.42,1.00) (505.569,584.853,236.420)
(791.63,21.67,973.11,1.00) (791.630,21.669,973.107)
(65.03,35.25,161.51,1.00) (65.028,35.251,161.510)
(544.10,949.02,803.81,1.00) (544.097,949.017,803.813)
(750.40,673.26,709.65,1.00) (750.396,673.255,709.646)
(39.35,510.11,471.49,1.00) (39.351,510.110,471.485)
(328.56,418.73,775.49,1.00) (328.557,418.734,775.490)
(586.91,444.50,465.98,1.00) (586.909,444.503,465.984)
(825.32,872.24,58.13,1.00) (825.319,872.237,58.126)
(888.19,516.15,650.36,1.00) (888.189,516.151,650.363)
(604.89,21.72,235.22,1.00) (604.887,21.720,235.216)
(841.31,813.35,256.88,1.00) (841.307,813.350,256.885)
(814.41,878.38,292.14,1.00) (814.414,878.378,292.136)
(975.92,422.47,241.15,1.00) (975.924,422.475,241.153)
(779.74,172.87,914.41,1.00) (779.736,172.871,914.408)
(489.38,212.22,424.52,1.00) (489.383,212.222,424.517)
(960.87,540.78,843.25,1.00) (960.868,540.779,843.251)
(736.36,127.69,287.75,1.00) (736.359,127.687,287.754)
(202.34,953.01,159.99,1.00) (202.342,953.006,159.992)
(260.47,841.19,676.14,1.00) (260.469,841.195,676.142)
(910.83,446.08,697.86,1.00) (910.832,446.082,697.862)
(146.05,287.39,511.21,1.00) (146.048,287.389,511.212)
(402.93,101.80,389.59,1.00) (402.932,101.803,389.589)
(695.07,77.73,812.06,1.00) (695.068,77.727,812.064)
(936.22,857.46,984.93,1.00) (936.221,857.463,984.935)
(850.63,346.85,197.16,1.00) (850.628,346.846,197.156)
(275.15,307.71,737.93,1.00) (275.145,307.714,737.935)
(118.40,44.07,865.62,1.00) (118.397,44.073,865.622)
(406.15,246.42,818.63,1.00) (406.151,246.415,818.628)
(566.14,506.88,659.82,1.00) (566.143,506.884,659.823)
(242.29,417.72,105.90,1.00) (242.285,417.716,105.905)
(940.15,563.76,393.29,1.00) (940.147,563.763,393.294)
(451.36,966.70,495.10,1.00) (451.359,966.696,495.097)
(840.95,661.76,572.82,1.00) (840.948,661.764,572.824)
(653.01,597.98,430.29,1.00) (653.012,597.984,430.287)
(637.95,448.61,777.13,1.00) (637.947,448.612,777.133)
(835.10,723.76,84.85,1.00) (835.103,723.758,84.847)
(573.04,842.15,128.92,1.00) (573.038,842.154,128.919)
(438.66,248.31,375.33,1.00) (438.660,248.305,375.334)
(257.29,814.45,882.22,1.00) (257.288,814.448,882.218)
(917.11,56.73,299.93,1.00) (917.111,56.733,299.934)
(23.02,996.88,863.70,1.00) (23.016,996.880,863.697)
(416.31,448.24,830.39,1.00) (416.310,448.239,830.392)
(911.41,289.19,492.16,1.00) (911.407,289.187,492.156)
(484.23,942.20,90.14,1.00) (484.231,942.199,90.140)
(914.52,580.15,538.75,1.00) (914.517,580.145,538.753)
(691.65,415.25,262.51,1.00) (691.650,415.248,262.510)
(776.50,988.29,104.66,1.00) (776.497,988.286,104.664)
(905.42,426.95,352.97,1.00) (905.416,426.946,352.970)
(280.75,684.23,167.42,1.00) (280.750,684.234,167.417)
(162.97,601.35,224.15,1.00) (162.968,601.345,224.150)
(462.90,624.36,221.03,1.00) (462.902,624.362,221.030)
(326.60,40.67,669.27,1.00) (326.599,40.672,669.269)
(156.99,952.08,958.46,1.00) (156.991,952.079,958.456)
(649.15,436.31,900.65,1.00) (649.147,436.310,900.654)
(739.29,350.83,480.80,1.00) (739.288,350.827,480.800)
(278.04,42.48,896.05,1.00) (278.040,42.477,896.048)
(540.55,818.97,884.33,1.00) (540.550,818.974,884.334)
(645.21,724.39,311.28,1.00) (645.215,724.390,311.280)
(998.18,5.14,995.51,1.00) (998.184,5.140,995.514)
(165.60,168.11,596.86,1.00) (165.602,168.108,596.859)
(389.75,631.01,221.22,1.00) (389.752,631.010,221.221)
(610.78,957.61,261.89,1.00) (610.782,957.608,261.892)
(280.05,114.60,213.97,1.00) (280.051,114.600,213.971)
(238.51,763.75,650.28,1.00) (238.507,763.747,650.281)
(139.16,503.03,1.11,1.00) (139.161,503.035,1.108)
(619.96,781.07,43.59,1.00) (619.961,781.075,43.585)
(516.01,321.62,862.56,1.00) (516.009,321.625,862.559)
(400.34,966.84,586.95,1.00) (400.342,966.840,586.949)
(711.62,965.02,592.09,1.00) (711.622,965.024,592.088)
(707.14,130.63,760.20,1.00) (707.136,130.626,760.196)
(303.99,520.38,391.21,1.00) (303.995,520.378,391.206)
(525.22,131.16,348.81,1.00) (525.215,131.160,348.814)
(787.11,411.21,463.41,1.00) (787.108,411.212,463.414)
(1.08,649.72,227.16,1.00) (1.079,649.718,227.161)
(651.36,788.88,730.20,1.00) (651.360,788.879,730.196)
(652.47,408.84,511.27,1.00) (652.468,408.840,511.271)
(696.05,924.85,832.90,1.00) (696.053,924.849,832.896)
(558.61,325.19,799.74,1.00) (558.612,325.191,799.735)
(145.56,36.81,764.76,1.00) (145.560,36.813,764.760)
(737.65,743.95,895.39,1.00) (737.649,743.949,895.386)
(497.85,47.94,415.76,1.00) (497.845,47.944,415.764)
(889.05,573.16,546.92,1.00) (889.051,573.159,546.925)
(237.87,360.27,958.14,1.00) (237.865,360.267,958.136)
(701.28,361.35,607.85,1.00) (701.280,361.345,607.854)
(928.44,12.71,396.73,1.00) (928.441,12.705,396.734)
(658.64,665.17,805.57,1.00) (658.636,665.173,805.574)
(169.91,361.23,730.42,1.00) (169.907,361.225,730.423)
(2.80,919.84,55.61,1.00) (2.803,919.837,55.615)
(802.54,65.40,92.43,1.00) (802.538,65.397,92.428)
(567.30,803.05,836.38,1.00) (567.297,803.046,836.377)
(462.68,300.89,884.32,1.00) (462.683,300.891,884.320)
(878.45,189.94,457.48,1.00) (878.447,189.942,457.479)
(425.37,427.81,817.75,1.00) (425.372,427.807,817.746)
(383.51,129.09,179.09,1.00) (383.508,129.087,179.091)
(991.36,57.53,191.80,1.00) (991.362,57.527,191.796)
(388.10,716.16,856.97,1.00) (388.096,716.164,856.969)
(193.67,886.07,218.19,1.00) (193.670,886.071,218.194)
(924.09,888.87,138.03,1.00) (924.094,888.873,138.031)
(979.71,691.41,203.43,1.00) (979.708,691.411,203.428)
(72.14,258.71,6.47,1.00) (72.136,258.709,6.473)
(908.51,721.39,307.36,1.00) (908.512,721.392,307.364)
(792.83,599.84,497.31,1.00) (792.833,599.839,497.306)
(250.31,25.21,925.11,1.00) (250.312,25.211,925.113)
(68.06,408.72,54.20,1.00) (68.057,408.718,54.200)
(247.15,400.08,111.73,1.00) (247.148,400.080,111.727)
(438.94,788.18,827.89,1.00) (438.944,788.176,827.891)
(295.91,981.85,713.96,1.00) (295.913,981.847,713.962)
(514.11,905.94,602.84,1.00) (514.107,905.940,602.835)
(652.14,885.65,294.25,1.00) (652.137,885.648,294.247)
(855.56,957.78,552.96,1.00) (855.565,957.784,552.955)
(862.04,866.30,274.35,1.00) (862.038,866.296,274.347)
(169.40,659.13,874.19,1.00) (169.403,659.129,874.186)
(666.71,909.44,899.40,1.00) (666.709,909.440,899.396)
(591.82,977.50,308.11,1.00) (591.822,977.498,308.115)
(646.02,224.65,708.19,1.00) (646.022,224.646,708.195)
(757.75,663.59,496.37,1.00) (757.750,663.591,496.371)
(585.64,959.50,478.22,1.00) (585.641,959.503,478.218)
(299.60,473.61,384.16,1.00) (299.603,473.610,384.158)
(902.44,125.75,269.81,1.00) (902.439,125.748,269.807)
(196.69,981.31,227.59,1.00) (196.685,981.312,227.590)
(749.64,843.35,93.89,1.00) (749.640,843.351,93.887)
(23.99,12.75,753.02,1.00) (23.987,12.753,753.015)
(898.17,679.46,662.46,1.00) (898.173,679.462,662.456)
(797.57,271.28,639.95,1.00) (797.570,271.284,639.954)
(105.68,917.31,864.60,1.00) (105.684,917.307,864.600)
(813.88,675.06,528.19,1.00) (813.879,675.056,528.190)
(310.25,260.70,487.69,1.00) (310.251,260.697,487.694)
(788.47,560.30,961.30,1.00) (788.469,560.300,961.304)
(172.63,462.74,87.05,1.00) (172.627,462.739,87.051)
(442.43,659.42,68.36,1.00) (442.433,659.424,68.364)
(670.02,409.06,911.71,1.00) (670.024,409.064,911.715)
(763.91,433.05,924.47,1.00) (763.911,433.052,924.468)
(516.93,331.23,603.93,1.00) (516.926,331.225,603.930)
(179.38,128.79,875.21,1.00) (179.382,128.795,875.215)
(819.34,234.48,792.52,1.00) (819.335,234.479,792.521)
(683.93,48.36,467.58,1.00) (683.935,48.358,467.577)
(212.12,358.61,728.27,1.00) (212.125,358.609,728.274)
(699.82,147.08,288.57,1.00) (699.819,147.077,288.575)
(661.12,319.70,751.31,1.00) (661.122,319.704,751.313)
(748.17,762.14,410.74,1.00) (748.174,762.138,410.737)
(816.54,432.16,819.80,1.00) (816.537,432.162,819.802)
(728.25,196.07,252.85,1.00) (728.252,196.072,252.854)
(652.72,713.00,584.08,1.00) (652.720,712.998,584.079)
(256.65,892.38,712.87,1.00) (256.650,892.380,712.874)
(131.86,711.72,947.35,1.00) (131.865,711.715,947.352)
(924.39,395.65,995.71,1.00) (924.386,395.650,995.710)
(391.96,607.77,354.32,1.00) (391.963,607.775,354.319)
(120.24,307.59,501.40,1.00) (120.237,307.593,501.396)
(408.81,968.72,821.10,1.00) (408.812,968.716,821.100)
(160.13,716.89,583.24,1.00) (160.125,716.890,583.238)
(570.86,533.43,15.40,1.00) (570.863,533.427,15.400)
(390.66,261.68,211.47,1.00) (390.665,261.679,211.472)
(643.52,914.40,924.47,1.00) (643.518,914.399,924.470)
(227.60,171.05,816.85,1.00) (227.597,171.049,816.849)
(940.47,302.91,528.56,1.00) (940.470,302.914,528.564)
(887.82,227.30,924.21,1.00) (887.823,227.300,924.214)
(883.53,619.26,531.99,1.00) (883.533,619.263,531.989)
(237.85,739.50,839.58,1.00) (237.852,739.500,839.583)
(739.25,148.31,808.30,1.00) (739.249,148.313,808.298)
(560.35,308.44,525.19,1.00) (560.349,308.438,525.188)
(143.59,879.30,58.61,1.00) (143.587,879.301,58.615)
(158.99,269.97,320.29,1.00) (158.987,269.965,320.294)
(370.46,913.48,234.69,1.00) (370.458,913.483,234.693)
(294.93,141.08,405.74,1.00) (294.928,141.080,405.742)
(111.78,81.55,708.66,1.00) (111.777,81.551,708.657)
(640.34,969.37,935.96,1.00) (640.342,969.374,935.956)
(564.56,852.91,555.22,1.00) (564.556,852.907,555.219)
(96.55,90.76,294.72,1.00) (96.545,90.759,294.720)
(936.13,830.01,443.03,1.00) (936.128,830.008,443.033)
(744.43,390.36,751.47,1.00) (744.427,390.357,751.471)
(269.61,533.94,630.77,1.00) (269.615,533.944,630.771)
(328.23,692.93,900.74,1.00) (328.229,692.931,900.737)
(648.52,63.39,814.22,1.00) (648.523,63.389,814.220)
(883.22,358.32,955.30,1.00) (883.217,358.317,955.300)
(288.96,470.09,36.85,1.00) (288.959,470.094,36.851)
(997.62,110.44,6.22,1.00) (997.616,110.436,6.225)
(933.57,674.99,859.13,1.00) (933.572,674.992,859.132)
(488.79,771.54,949.89,1.00) (488.792,771.538,949.891)
(783.51,707.67,779.90,1.00) (783.512,707.666,779.899)
(226.54,452.09,170.26,1.00) (226.544,452.093,170.256)
(978.01,721.71,704.20,1.00) (978.015,721.707,704.199)
(608.79,49.94,397.13,1.00) (608.786,49.937,397.130)
(509.52,698.46,460.52,1.00) (509.522,698.460,460.519)
(323.74,581.68,818.84,1.00) (323.742,581.677,818.836)
(279.04,870.64,288.93,1.00) (279.042,870.636,288.930)
(315.89,868.25,399.37,1.00) (315.893,868.251,399.366)
(322.12,801.82,74.36,1.00) (322.118,801.824,74.358)
(181.25,290.62,845.90,1.00) (181.250,290.615,845.896)
(131.14,74.13,553.56,1.00) (131.141,74.127,553.562)
(911.04,300.67,5.66,1.00) (911.040,300.671,5.655)
(81.30,278.69,727.36,1.00) (81.295,278.685,727.362)
(785.49,887.47,777.30,1.00) (785.495,887.471,777.299)
(182.62,396.99,475.76,1.00) (182.625,396.993,475.759)
(643.14,720.74,57.44,1.00) (643.143,720.736,57.435)
(461.98,999.78,928.07,1.00) (461.979,999.778,928.071)
(750.91,315.67,796.32,1.00) (750.909,315.671,796.323)
(150.27,637.79,598.15,1.00) (150.275,637.789,598.146)
(224.63,819.04,888.76,1.00) (224.633,819.039,888.761)
(70.53,950.18,962.89,1.00) (70.530,950.180,962.888)
(624.09,861.22,263.56,1.00) (624.092,861.219,263.559)
(629.75,942.51,542.24,1.00) (629.747,942.515,542.244)
(357.11,728.01,429.72,1.00) (357.109,728.009,429.715)
(134.41,910.63,826.71,1.00) (134.408,910.634,826.709)
(610.17,553.78,547.44,1.00) (610.167,553.777,547.444)
(667.60,15.76,547.22,1.00) (667.602,15.756,547.222)
(595.67,766.67,862.89,1.00) (595.673,766.665,862.894)
(392.00,916.94,500.68,1.00) (391.996,916.940,500.683)
(990.14,141.57,319.72,1.00) (990.142,141.574,319.722)
(878.90,212.10,269.90,1.00) (878.903,212.103,269.902)
(841.79,836.20,131.12,1.00) (841.791,836.196,131.121)
(105.35,465.94,73.64,1.00) (105.350,465.943,73.636)
(647.59,823.05,801.65,1.00) (647.595,823.052,801.645)
(77.31,957.46,712.28,1.00) (77.310,957.460,712.279)
(904.02,567.63,266.06,1.00) (904.019,567.627,266.056)
(451.46,235.23,281.81,1.00) (451.463,235.229,281.812)
(998.69,830.90,48.48,1.00) (998.686,830.902,48.478)
(861.58,222.90,965.42,1.00) (861.579,222.898,965.418)
(362.26,213.04,106.99,1.00) (362.262,213.039,106.991)
(681.98,91.94,319.09,1.00) (681.985,91.942,319.095)
(951.89,933.73,155.29,1.00) (951.887,933.734,155.290)
(83.01,39.08,621.23,1.00) (83.008,39.084,621.233)
(156.64,686.68,444.29,1.00) (156.644,686.679,444.286)
(958.29,763.99,401.75,1.00) (958.289,763.989,401.746)
(670.57,668.01,969.37,1.00) (670.568,668.008,969.373)
(936.62,119.47,204.60,1.00) (936.625,119.472,204.602)
(218.44,118.16,35.50,1.00) (218.437,118.157,35.504)
(266.91,979.74,258.40,1.00) (266.915,979.737,258.402)
(232.33,342.00,471.44,1.00) (232.332,341.999,471.441)
(339.32,23.98,563.38,1.00) (339.323,23.984,563.383)
(658.42,975.87,497.12,1.00) (658.418,975.870,497.117)
(813.71,58.88,536.20,1.00) (813.709,58.878,536.201)
(434.94,215.52,222.88,1.00) (434.942,215.522,222.880)
(879.23,173.81,986.87,1.00) (879.228,173.811,986.869)
(280.97,844.38,654.88,1.00) (280.974,844.380,654.877)
(250.35,781.00,774.35,1.00) (250.347,781.004,774.348)
(454.95,999.44,892.51,1.00) (454.949,999.441,892.506)
(490.45,266.36,872.24,1.00) (490.453,266.356,872.242)
(748.85,498.69,214.24,1.00) (748.854,498.688,214.241)
(220.30,838.01,238.22,1.00) (220.295,838.012,238.225)
(783.68,496.43,214.10,1.00) (783.679,496.430,214.095)
(280.80,310.14,272.97,1.00) (280.796,310.138,272.973)
(817.00,745.08,488.50,1.00) (816.997,745.080,488.495)
(39.88,624.31,662.31,1.00) (39.877,624.308,662.307)
(26.75,905.28,506.69,1.00) (26.746,905.281,506.687)
(681.62,155.63,287.69,1.00) (681.623,155.628,287.691)
(455.97,610.58,287.13,1.00) (455.971,610.577,287.132)
(348.48,101.03,553.49,1.00) (348.477,101.030,553.488)
(220.72,849.88,52.18,1.00) (220.719,849.884,52.176)
(434.96,70.18,890.19,1.00) (434.961,70.179,890.188)
(673.19,853.86,386.62,1.00) (673.186,853.858,386.617)
(887.28,134.65,696.76,1.00) (887.281,134.654,696.756)
(160.25,951.65,441.84,1.00) (160.254,951.651,441.836)
(648.75,991.53,66.14,1.00) (648.749,991.528,66.143)
(311.06,18.27,971.42,1.00) (311.056,18.273,971.425)
(817.74,699.90,127.05,1.00) (817.743,699.896,127.053)
(105.43,155.87,737.63,1.00) (105.433,155.867,737.630)
(392.57,504.34,838.66,1.00) (392.566,504.344,838.660)
(946.05,725.06,688.54,1.00) (946.054,725.063,688.544)
(998.23,160.02,758.72,1.00) (998.230,160.024,758.723)
(888.42,833.21,612.58,1.00) (888.417,833.209,612.581)
(275.03,720.49,747.24,1.00) (275.035,720.490,747.235)
(971.79,880.74,698.89,1.00) (971.790,880.744,698.886)
(413.63,529.49,690.41,1.00) (413.626,529.493,690.414)
(479.77,840.55,708.69,1.00) (479.769,840.549,708.687)
(451.19,658.29,408.58,1.00) (451.194,658.292,408.583)
(578.25,763.73,564.45,1.00) (578.247,763.725,564.450)
(315.88,156.29,68.79,1.00) (315.877,156.291,68.794)
(154.54,102.34,793.86,1.00) (154.537,102.344,793.857)
(843.08,100.57,953.88,1.00) (843.080,100.574,953.881)
(601.80,988.99,787.09,1.00) (601.804,988.991,787.090)
(214.39,264.03,507.58,1.00) (214.385,264.026,507.580)
(961.62,235.82,388.32,1.00) (961.620,235.816,388.324)
(660.51,649.44,917.82,1.00) (660.507,649.442,917.818)
(350.92,129.21,758.37,1.00) (350.920,129.211,758.367)
(59.61,580.41,416.66,1.00) (59.607,580.405,416.659)
(468.19,158.65,180.38,1.00) (468.190,158.652,180.384)
(32.64,474.53,336.68,1.00) (32.639,474.530,336.675)
(101.43,629.07,439.02,1.00) (101.433,629.066,439.019)
(895.29,472.15,539.59,1.00) (895.290,472.147,539.593)
(849.17,73.95,528.58,1.00) (849.170,73.950,528.585)
(636.26,288.34,792.61,1.00) (636.260,288.335,792.611)
(143.84,249.96,28.43,1.00) (143.841,249.956,28.427)
(532.16,910.46,677.87,1.00) (532.165,910.462,677.869)
(449.98,261.38,807.08,1.00) (449.982,261.383,807.080)
(208.35,320.99,387.49,1.00) (208.349,320.989,387.485)
(625.01,789.18,546.14,1.00) (625.008,789.179,546.138)
(805.39,821.82,20.67,1.00) (805.393,821.818,20.667)
(142.07,923.25,649.73,1.00) (142.068,923.251,649.733)
(581.09,818.54,121.88,1.00) (581.087,818.541,121.880)
(120.68,667.71,195.83,1.00) (120.681,667.711,195.830)
(649.27,303.97,484.17,1.00) (649.265,303.972,484.166)
(441.88,447.81,734.12,1.00) (441.876,447.812,734.122)
(470.30,979.98,644.58,1.00) (470.302,979.977,644.584)
(148.17,429.96,905.97,1.00) (148.171,429.960,905.966)
(955.25,638.31,226.96,1.00) (955.251,638.309,226.956)
(342.74,263.32,16.14,1.00) (342.736,263.317,16.135)
(888.87,68.71,837.95,1.00) (888.874,68.710,837.954)
(909.54,210.78,761.20,1.00) (909.541,210.778,761.205)
(559.27,791.86,579.75,1.00) (559.274,791.865,579.746)
(681.15,912.55,247.46,1.00) (681.154,912.545,247.458)
(876.98,561.81,551.43,1.00) (876.984,561.810,551.429)
(361.15,3.69,999.24,1.00) (361.150,3.686,999.242)
(95.27,473.99,979.22,1.00) (95.271,473.989,979.219)
(739.86,622.16,409.18,1.00) (739.855,622.160,409.178)
(645.82,577.41,47.49,1.00) (645.822,577.410,47.487)
(872.78,920.15,310.80,1.00) (872.778,920.146,310.805)
(888.91,809.02,379.51,1.00) (888.913,809.020,379.515)
(726.87,718.56,590.29,1.00) (726.866,718.560,590.292)
(488.07,277.83,382.16,1.00) (488.071,277.834,382.157)
(67.82,958.99,294.70,1.00) (67.818,958.988,294.702)
(315.28,835.97,856.51,1.00) (315.275,835.972,856.513)
(866.70,197.12,860.20,1.00) (866.704,197.122,860.199)
(865.95,292.39,334.19,1.00) (865.946,292.393,334.188)
(845.17,32.25,956.35,1.00) (845.165,32.248,956.347)
(254.34,678.07,533.76,1.00) (254.343,678.070,533.758)
(301.83,550.85,453.90,1.00) (301.831,550.848,453.904)
(612.64,439.76,262.92,1.00) (612.635,439.761,262.924)
(992.15,166.63,981.48,1.00) (992.150,166.627,981.484)
(582.44,654.70,259.32,1.00) (582.442,654.698,259.318)
(964.60,722.52,218.31,1.00) (964.599,722.516,218.306)
(259.30,37.79,54.28,1.00) (259.302,37.791,54.278)
(115.81,904.50,251.40,1.00) (115.815,904.495,251.400)
(976.01,770.44,543.79,1.00) (976.014,770.442,543.793)
(310.20,615.61,576.04,1.00) (310.202,615.607,576.042)
(266.55,869.95,254.11,1.00) (266.549,869.950,254.111)
(800.31,171.78,804.96,1.00) (800.307,171.781,804.959)
(254.21,784.42,244.72,1.00) (254.211,784.416,244.720)
(517.13,776.57,411.35,1.00) (517.134,776.566,411.347)
(498.62,359.01,66.04,1.00) (498.618,359.009,66.045)
(757.94,323.61,788.56,1.00) (757.936,323.608,788.561)
(976.24,582.91,826.35,1.00) (976.243,582.910,826.352)
(30.52,698.72,730.85,1.00) (30.521,698.725,730.847)
(281.92,674.74,501.29,1.00) (281.921,674.738,501.289)
(825.71,984.94,116.90,1.00) (825.715,984.940,116.896)
(401.76,251.49,986.85,1.00) (401.756,251.489,986.846)
(655.87,51.80,158.63,1.00) (655.868,51.796,158.626)
(460.83,306.01,943.04,1.00) (460.827,306.006,943.043)
(705.55,823.14,719.61,1.00) (705.547,823.141,719.609)
(116.89,321.76,78.62,1.00) (116.893,321.759,78.617)
(182.94,79.70,402.23,1.00) (182.938,79.695,402.226)
(971.50,55.94,985.14,1.00) (971.499,55.938,985.136)
(797.85,86.46,683.86,1.00) (797.851,86.459,683.860)
(528.70,368.38,358.60,1.00) (528.698,368.381,358.599)
(29.99,194.10,343.54,1.00) (29.987,194.095,343.539)
(146.88,595.85,595.03,1.00) (146.883,595.852,595.028)
(133.73,251.72,646.82,1.00) (133.728,251.719,646.824)
(292.35,712.55,952.83,1.00) (292.355,712.546,952.830)
(235.40,418.09,775.97,1.00) (235.397,418.093,775.971)
(955.01,534.99,97.73,1.00) (955.006,534.986,97.730)
(33.62,717.92,177.42,1.00) (33.623,717.924,177.425)
(435.85,689.42,233.36,1.00) (435.849,689.423,233.363)
(420.98,487.27,319.82,1.00) (420.985,487.274,319.822)
(104.84,15.97,688.20,1.00) (104.845,15.972,688.202)
(463.44,45.96,882.30,1.00) (463.444,45.959,882.298)
(806.98,192.84,478.15,1.00) (806.983,192.842,478.149)
